procedure_code,body_system,procedure_name,care_setting,segmentation_type,segment,typical_bill_amount_rm,typical_bill_p25_rm,typical_bill_p75_rm,average_los_days,los_description,number_of_discharges_band,data_status,source_pdf_page,source_url
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Kuala Lumpur,24100,19300,32300,,,500 - 999,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Melaka,23500,18700,30300,,,100 - 499,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Negeri Sembilan,25100,20200,30600,,,100 - 499,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Pahang,24500,19300,30500,,,50 - 99,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Perak,21800,17700,27000,,,100 - 499,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Perlis,19500,17800,21600,,,1 - 49,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Pulau Pinang,20000,15800,25000,,,500 - 999,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Sabah,25800,20200,36600,,,1 - 49,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Sarawak,15300,12500,19600,,,100 - 499,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Selangor,23600,18800,30400,,,"1,000 - 4,999",Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Facility State,Terengganu,21700,19600,26600,,,1 - 49,Published,85,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Age Group,Age 20 and below,19700,14500,25500,2.6,,500 - 999,Published,86,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Age Group,Age between 21 – 40,24000,19500,31400,3.1,,"1,000 - 4,999",Published,86,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Age Group,Age between 41 – 60,24200,19300,31100,3.0,,"1,000 - 4,999",Published,86,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M1,Musculoskeletal and Connective Tissue,Open Reduction & Internal Fixation (ORIF) for Broken Bones,Inpatient,Age Group,Age 61 and above,24100,19700,31400,3.0,,500 - 999,Published,86,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Overall,All,24300,20000,30700,2.7,,500 - 999,Published,87,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Johor,27300,23900,33100,,,100 - 499,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Kedah,17700,16000,24200,,,1 - 49,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Kelantan,,,,,,,Insufficient credible data,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Kuala Lumpur,26100,20100,34000,,,100 - 499,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Melaka,27300,22500,34500,,,50 - 99,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Negeri Sembilan,20200,18100,24600,,,100 - 499,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Pahang,29200,24200,38300,,,1 - 49,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Perak,21000,19200,23100,,,50 - 99,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Pulau Pinang,20300,17200,23400,,,50 - 99,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Sabah,23200,19900,27600,,,1 - 49,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Sarawak,,,,,,,Insufficient credible data,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Selangor,23800,19900,30600,,,100 - 499,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Facility State,Terengganu,27900,23000,29900,,,1 - 49,Published,88,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Age Group,Age 20 and below,26100,22300,27700,3.1,,1 - 49,Published,89,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Age Group,Age between 21 – 40,24500,20000,30600,2.8,,100 - 499,Published,89,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Age Group,Age between 41 – 60,24300,20000,30800,2.7,,100 - 499,Published,89,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Inpatient,Age Group,Age 61 and above,22900,20000,32500,2.4,,50 - 99,Published,89,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Overall,All,14400,11000,17200,,Discharge within the same day,50 - 99,Published,87,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Johor,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Kedah,14100,12900,16400,,,50 - 99,Published,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Kuala Lumpur,18400,11300,25000,,,1 - 49,Published,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Pulau Pinang,14900,10400,17000,,,1 - 49,Published,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Selangor,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,90,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Age Group,Age 20 and below,,,,,Discharge within the same day,,Insufficient credible data,91,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Age Group,Age between 21 – 40,13100,12800,15600,,Discharge within the same day,1 - 49,Published,91,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Age Group,Age between 41 – 60,15500,13100,18400,,Discharge within the same day,1 - 49,Published,91,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M2,Musculoskeletal and Connective Tissue,Radiofrequency (RF) Ablation,Daycare,Age Group,Age 61 and above,,,,,Discharge within the same day,,Insufficient credible data,91,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Overall,All,10900,8800,14000,1.9,,"1,000 - 4,999",Published,92,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Johor,12400,9900,16200,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Kedah,9600,8000,12400,,,1 - 49,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Kelantan,10000,8600,11700,,,1 - 49,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Kuala Lumpur,12200,9600,17100,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Melaka,9400,8300,11700,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Negeri Sembilan,12200,10900,14100,,,50 - 99,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Pahang,10300,8600,11600,,,1 - 49,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Perak,9500,7800,11900,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Pulau Pinang,9500,7800,12000,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Sabah,10800,9500,12600,,,1 - 49,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Sarawak,7200,5900,9500,,,1 - 49,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Selangor,11500,9400,13800,,,100 - 499,Published,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,93,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Age Group,Age 20 and below,10000,8500,12400,1.6,,100 - 499,Published,94,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Age Group,Age between 21 – 40,11400,9200,14700,1.9,,500 - 999,Published,94,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Age Group,Age between 41 – 60,11400,8900,14800,2.0,,100 - 499,Published,94,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Inpatient,Age Group,Age 61 and above,11100,8300,19000,2.4,,100 - 499,Published,94,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
